549890032128,64
270336,12
281474977234944,3
2251799813718080,16
281474976972801,24
618475552768,32
281475110961152,48
2251799815782912,16
1099511631872,24
70368746274816,4
68719477249,64
2533274790395912,12
1649267441664,4
33554440,24
70368878395392,4
4398046511232,12
1077936128,12
9345848836096,4
4466765987904,32
17043456,32
35201551958016,12
549757911041,64
4168,64
35194035765248,16
68736516096,32
281474976711680,18
4398046511617,32
2363392,32
8590229504,32
2256197860229120,8
8606744576,64
35184372089856,12
8590458880,4
2129921,64
549755818048,64
2251799813686272,6
77309415424,64
281612415664128,18
5016521801728,32
5497558138880,12
4224,24
70368744439808,2
281483566907392,24
77309444096,64
4466766249984,16
39582435377152,16
2256197860200448,8
17039361,32
69927436288,32
2251799947902984,16
35184374218752,32
549755814408,64
2251808537837568,16
281544769929216,24
1207959560,32
549755813953,64
8589967361,64
2251799816044544,8
281476184670208,24
316667938734080,24
17039424,32
134479880,32
2251800904204288,8
2281701376,4
316659350896640,24
281475110928896,48
17072128,32
281492156579840,18
1075839040,32
281476050456576,24
4398046511113,32
4399137030144,16
285873157439488,24
35184372092929,32
281476050452481,24
4466765991936,32
35742717837312,32
8589935616,24
1073741833,32
1073774600,32
16814080,64
137441050624,24
1099513724928,24
321057395310592,12
549758173184,32
68853698560,64
68853694465,64
8589934657,64
549756076096,32
68721573889,64
68853694528,64
550829559808,32
33816576,12
65537,24
549789368320,24
17039368,32
35184506310656,32
35184506339328,32
8608808960,64
2252349569761280,8
8594128896,24
4475355922432,32
550829555776,32
35184372383744,16
8589935105,64
33554496,24
134254592,64
35184388870144,32
549890064384,64
2251868533194752,16
40132174413824,16
2251799815782401,16
4400193994752,2
281475110928448,48
282574488338432,18
4398180728840,32
550829588480,32
4398180761600,32
4466765987848,32
2251799813685257,16
2251799964680192,16
150995456,64
281474976776192,18
2101312,64
8589938752,64
281543696187393,48
136314881,64
32777,64
281474976743488,48
6291456,4
281474976711169,48
558347845632,64
69793218624,32
2252350643240960,8
8606712320,64
549890293760,32
549756080128,32
4398180990976,16
16777225,64
558345748992,64
268439552,24
35184388866049,32
35184374186496,32
281543696191488,48
2251808403652608,16
1208221696,16
524289,4
618477387776,64
35253091565569,32
316659348800000,24
566935683072,24
281474976710784,18
4415226380288,12
521,64
77309411840,64
2251937252638720,6
4398046773256,16
281475010265088,18
1073741840,12
4398046511169,32
35185445863424,16
35184372350984,16
262216,32
77309411336,64
35184372088834,12
559419490304,32
281474976972864,24
16777729,64
524800,4
2814749767106560,3
137438953480,24
8589934608,24
262272,12
134221888,64
281474978807809,48
4947802324993,32
281476050714624,12
281474976976896,24
70918499991552,4
266304,32
77311508480,64
549755813904,24
134742016,4
4398048870400,16
134217737,64
18253611008,12
77309673472,32
134250504,64
2251799830466560,16
2251808403619848,16
281474993488384,48
640,24
36928,64
4105,64
1099645845504,24
618475290625,64
4947802587136,16
1107296256,12
4406636478464,32
2286984185806848,8
68719476801,64
316659348799552,24
4466900205568,32
4398080065536,12
2286985259515904,4
2251868667379712,16
8858370048,24
558346010624,32
268468224,24
4535485464576,12
2256266579673088,8
137438986240,24
8796093022216,4
281474976710728,48
8592032256,64
294976,32
16777792,64
281474993520640,48
1099528404992,24
18874369,64
39582418599944,16
68736286720,64
70866960384,4
286422779035648,24
1073741952,12
281543696187904,48
17179873280,24
549755817985,64
35184372351040,16
35253093662720,32
137438953536,24
1536,4
16781376,64
282024732786688,24
2251799830462472,16
68853956608,32
134217800,64
524296,4
4399122350080,16
268435464,24
281474976714753,48
17179869696,24
68721606656,64
281476050485248,24
16810496,64
25769803776,4
8589934601,64
35192962023432,32
8606711872,64
316659348803584,24
281474978807872,48
281474976747520,48
8592293888,32
136314888,64
281543830405120,48
2251800887689216,4
262209,32
35734127903232,32
35734127906816,32
4398050705408,12
35185580048384,16
4398046544384,32
2097280,24
299008,32
35184405643264,12
1074003976,16
2533274924613632,12
10,24
68855791616,64
4398046773312,16
35185445834752,16
35253108342784,32
2129984,64
2251799830495232,16
33558528,24
4398046806016,16
2533274790395968,12
4466782765056,32
268435520,24
68719476745,64
4948876066816,16
2251799813718528,16
618475290688,64
16777232,24
35184372088904,32
550829817856,16
8589967872,64
2251799813685824,16
2251869606903808,8
32896,24
562949953454080,12
563018672898048,12
2251799813685264,6
1073807360,12
69793219072,32
134250560,64
39582552817664,16
17196646400,24
2251799947902977,16
4398180728896,32
134283264,24
