2251808405725184,96
9345983053825,64
2149584960,64
70368777732160,24
136380928,384
562952103002112,12
549755847744,384
9666035776,256
35195109507136,32
78400192512,256
281475110929920,48
268697609,192
69826773000,192
2256747632787520,128
69793219648,192
567348134154240,96
1207959625,512
2251808403628096,96
563018706452480,72
281474993492481,768
4399120253456,96
281474976719368,288
69793218570,192
9663681088,512
2533274823950400,72
1073750081,192
2252418288979976,256
35270271435264,192
549776785409,384
4535485472768,72
2252349569761345,128
2049,4
1099645845520,144
2252349569564680,96
4398063321153,512
2251877139873800,256
35184506310658,192
558346010626,192
4398050705410,72
2251809477361666,48
844425064349704,16
286491498512448,384
35253091631616,192
1074073600,96
281543847186432,768
567348000194624,48
8860467712,384
69795381248,192
550024314880,144
4398183120896,256
39582552818184,256
2257297372086272,24
633318831816704,12
2251868667379840,96
282041912394240,288
68853956736,192
39582687039488,96
4415245254656,192
549908905985,1024
281483700864000,288
1099511632392,384
78383677440,32
1099511627793,144
4399122354240,256
2251808407818240,96
39719859650560,96
167772736,384
77594624000,384
1207992322,192
68870504512,1024
281543700381697,288
35184506339841,512
4406636446721,192
567357663608832,48
2251800889556993,128
598134459727880,96
70928163667968,32
35184378380352,32
281474979332160,48
4398046512144,72
68719509696,64
68736259072,384
281476052615168,144
4467840024576,128
619549032968,512
39599598469184,96
2252358159437825,256
4406770663433,512
549756108816,192
2256747616305152,64
146028921344,384
74766790689792,12
77309445120,384
2568467752419840,96
1210089984,512
35734129999937,512
4947802849792,32
2322168574640640,16
402919424,32
549890031745,384
285941742698505,384
16875521,64
2256266581770241,128
9663709760,512
1108118339648,384
69793222721,512
5506148106240,192
2256206454325248,48
5016521834504,512
4475358052352,512
4947936542848,192
281476188864512,144
281485714128960,48
281474976780800,288
2533824680431616,192
2286984185774272,8
68721574416,384
4398048875008,256
35184374186064,192
25770065928,32
16778256,144
285873157443592,384
5016521802752,192
2286984189972480,48
550158499840,64
6047448170496,32
282093452296192,384
687194800129,384
2252358161530881,256
1210318856,256
1208287232,96
2256747616047104,128
2533291970297856,72
2533343644123136,192
2251868533457408,128
4467839992320,128
270408,192
285874097226240,96
2256816335486977,128
35184405938176,96
134225922,144
2251937252638792,96
4947802361920,512
8797168861192,32
35253226045952,256
68738416640,384
2251808537838081,256
575525618176,64
2287533958365248,128
35734132129792,192
2251869607165960,64
5497558139008,72
2251799817887744,36
2533344585711616,96
2251886786772992,48
618477387841,1024
16818240,384
35184374481408,256
2287052905513472,64
4398315208768,96
2251799847244288,96
281483566650368,288
17301569,64
85899411456,144
4398047039552,32
4400193995776,12
8796112158720,32
39582420697153,256
6047313985536,32
627082035200,1024
39582418866177,128
351844811407360,24
285881613193216,384
2147483651,4
68719738897,192
321057412091904,192
4398180991041,256
558362562560,1024
281483566972928,144
8796227240008,64
598143989186560,48
2252350643241088,48
563019746639873,96
69793251848,512
2286985259520064,64
549757911232,64
281475010527296,144
4406636450816,192
4398314979329,192
281612416188416,18
316659348799624,144
70927090188288,32
25786580993,64
285881613451264,192
299584,512
549756076560,192
620639551488,64
4406636969985,32
2252350645370880,128
1124073536,32
8594129409,384
78416707584,192
2603652124508160,12
1375731712,72
4194944,144
8796095119369,64
550846333441,512
18908160,384
551098253312,96
656,144
68736286729,1024
4406636478984,512
2322168591417344,6
2291382232285193,64
563499709243392,72
2286992792486400,128
35872640598016,96
35184389128194,96
35184372351553,256
2147516929,64
2256198950715393,64
281474980904976,108
8606978056,512
1168233201672,384
2533275864141888,96
8589935681,384
549890294336,512
2251799947968576,96
4398197510145,512
562951029522432,48
2251799815815240,256
71468255809536,24
70368878395520,24
5497694453760,192
1073807425,192
2252349586309121,256
137438954049,384
2252418291073025,256
70918502088712,64
550831657024,512
281475245146114,108
2256197860233280,128
4415226380304,72
151261248,512
68988174400,192
9345850933256,64
35186519605760,32
687328985600,384
281477258674176,24
2251869607165953,64
550158467073,64
2251800904204360,128
2533274794590720,72
558479974400,384
2252349720494144,256
618492362752,512
1650341183496,32
281475010266112,108
4416300122113,96
35184657302016,192
43980481921024,32
2256266580197376,8
68755161088,384
70437463654976,64
70369817924096,32
281552286130176,288
2287542548299776,128
8796093026313,64
8724152330,384
2251945976791040,96
40132174417984,256
17039440,192
8258,144
35734130262080,256
68987912320,144
4406770667521,512
2256197893751296,48
618477650432,512
4398315212800,96
263744,32
2252349720526848,256
316668073213952,192
68853989888,512
39582418633224,256
2256816469704704,128
4398046511626,192
281476184932353,192
571747120185344,6
562951029260352,96
2256197860205056,48
68719521792,64
39582418604552,256
549755814977,384
70377334112769,64
316728068538880,192
35184506339337,512
35253091835904,96
2256198933942336,64
549890031619,64
77309411968,384
335872,72
102912,64
4415243158016,192
8796097249280,24
562950089736193,192
68736782336,64
281543830409280,768
8589936192,64
1212157952,192
282574490439680,288
281494304063488,18
281476052554240,384
598134325514241,96
282574488342536,288
2256267787632640,64
1090584577,192
77309412353,384
2138120,384
2131008,384
2286986333257736,8
281474979070528,384
1075844096,192
35185462874112,128
2533283380596736,96
627199447040,1024
2252358293651520,256
550829654016,32
2251800887435265,48
4535619686400,192
40132174708736,128
68724195328,24
4415228739584,96
4398181253632,32
1074008066,96
75316546535424,32
4406772760640,512
2256197996511240,128
2252349569511424,16
2251801021644865,128
35194037866496,256
35185450024968,96
321057395343872,192
549890588672,64
2251799813947409,48
281474980937729,288
687195062272,192
351844794630208,24
17182490624,24
884007348731904,4
281476050485264,144
2134018,384
281475261923336,288
282024749826048,48
16810561,1024
39599598473216,96
77311508993,1024
2251799830986816,16
281543698546689,384
8864829276168,64
4406770667528,512
2181300224,12
70371025879040,4
68719517697,384
134225985,384
618492101120,1024
2256199084933120,64
281475129802753,768
550829556296,512
281474977009728,384
98376,64
285941759475776,384
35734127939585,512
8623755264,192
1719060660224,32
2533274790396544,72
562949953421329,72
74766790688784,12
281475110928898,288
2286984185775105,48
1073741898,192
33587776,384
2533833136144392,192
2147549696,24
2287053981089792,64
263688,32
35192962027536,192
551903330816,64
2251868533428232,128
4947953324032,512
2252418289008648,256
18253676544,72
134255616,384
549758173697,512
137455763968,384
2533274790952960,12
549890039809,384
1090519106,192
687195029568,192
2252899325313089,96
146028888192,144
2814749769207808,48
602532372021249,48
4398050968064,96
2251799815815681,256
8798240505864,4
1210057217,512
4398214545408,96
1241513985,192
2251799813718096,96
598134476505088,96
6292032,64
560510009344,64
2256199068155905,64
35184376315912,192
4289,64
50331713,64
4398182858753,512
281474976710674,108
18253611073,192
281483566678144,288
70377334112328,64
549789369344,144
316659348832832,384
17196646976,384
2286985261613568,64
281474976977416,384
281483705057280,288
8606711825,384
281475110928576,48
4398199603264,512
1099646111744,192
9414568312833,64
2251825600266240,16
286011535917056,72
1666447310848,24
4947802849281,32
4398197768256,256
2814818488680448,48
281483566649353,768
270532673,384
8796095119425,64
2322168692080641,16
281621005598784,288
35184523088384,512
2287533941882880,64
2256266579677185,128
281543696224257,768
285873056776256,144
2256198950715400,64
68853702720,384
2251799950001152,96
70368878399489,64
1116691501056,144
4964982226944,192
2568459162488833,96
35193098600448,256
146031017984,384
69927698944,256
70368744177856,4
2287052907610112,64
281483700871168,288
68736255488,64
68755132416,384
2392073,512
8606720008,384
321058471149568,96
316659350896649,384
2251799815819265,256
4407844405256,256
2286984204648960,128
134251584,384
2251869609001472,128
8606716417,1024
35184523083792,192
4399137034304,256
551903592448,32
35184393322496,96
33297,384
2251937252639240,96
286422781165568,384
70377367666688,24
2251809477623872,64
2533343509873664,72
2814749767630848,3
134222408,1024
9345848836168,64
77577847296,384
17213685760,72
316728068313088,384
1073742017,32
549772595216,384
35811437576192,256
2251808404144640,16
281476184670273,384
69793513480,256
8796095385600,32
285873025318921,384
1168499539968,144
1090588672,192
281475144744960,144
8590230080,512
281543712965121,768
1073750536,192
281476335665152,144
136323080,384
562950087901192,96
69795316736,192
35192962089472,192
282583078273536,288
77326192704,1024
4406653227016,512
4399254475264,256
2256199068188672,64
2251808404144129,16
2251799815782536,96
2102280,384
2251802097483776,16
317209104614400,144
137438986249,384
4398181056512,96
35802847379465,512
562949953716736,96
2251799813719104,96
134320128,64
35734127902856,192
35184372088843,32
4398449164289,32
618475291152,384
2261145662521856,16
146029412352,24
39582420698112,96
2533274790690824,96
550831686144,512
316728070406144,384
39583509118977,128
18879040,1024
281476050452616,144
285874096963656,192
39652211818497,128
39651154854400,256
77447823360,384
2251799831019520,16
282574505377792,144
4399120253008,96
567069900864,384
325455576039424,24
6055903887360,32
35184506830849,32
69927501824,192
77309415944,1024
8590233608,512
136843264,64
39582418862656,128
35803921121344,256
68856053768,512
134291456,144
8804701831168,64
68719485441,384
87107305472,192
138512695872,192
2415919168,24
3096224743817280,4
2260664626184704,16
4398046512193,192
17314120192,384
68987912194,144
4398047035408,12
281476067230272,384
70368763052033,64
321065985245192,192
1073750025,192
8592033280,64
35253091569680,192
2256197994676225,64
2251868667416576,256
2251937269420032,96
2286985259581440,24
282102041968640,768
4947802325121,192
4466768089089,512
70368746307585,64
316659365576713,384
281474976743448,48
1074069568,96
35735218421824,256
8864813023232,4
4535489658880,72
2251800889524240,48
39651272294464,256
35184388870720,512
285941876916736,384
316659350929409,384
316728068309056,384
35186521669640,32
39582552850944,256
356241767432192,24
35802866253824,512
4947802358784,192
2533283382427649,192
281612417761281,288
2252349569499146,96
2359810,192
281474978807825,288
17179906056,384
281474978808448,288
8796227534848,32
282024866746432,768
2533283380335104,192
2251799820009472,16
35254169501696,96
4398048870416,96
70368760955400,64
4467168641024,32
281476050714633,192
563018672898561,192
2251799813689368,16
35185445831184,96
1073782792,192
2251868535259656,256
69810257928,256
8589967552,64
2256266579935296,64
551903297552,24
619549032576,192
2251809611579393,128
4398048645184,512
69795315777,512
70368878395968,64
137457827904,384
39582569594944,256
35185447928832,96
18253873160,96
35184539861000,192
2286984185840128,48
2252350643503616,64
40132191223808,256
9345865613376,64
35184372090432,32
17182003200,384
2569008918331392,96
35321945522176,96
4957482778624,256
2164260992,24
8640528384,32
8796495675392,4
618475323905,1024
2251799830724736,48
9663942720,256
68719480842,384
1657857376264,64
4398180728849,192
285873023488064,192
2256747632787464,128
558345818112,384
2251808420397072,96
266369,192
2251869607166016,64
35735218421768,256
70368746799104,4
85899870208,24
4398050770944,72
8590196760,32
2260595906969608,8
1168247882240,384
35184374448256,96
562949970231808,192
316660426735616,72
9414570409984,64
70919707951104,32
2252488082194432,48
69810000384,512
2256197862297601,128
281543696450056,384
35186653790216,32
35751307804672,192
77313606144,384
2256199068155912,64
35734127910976,192
2286992775712769,128
35184376316416,192
2252349569532480,256
4399122386944,256
5497692618752,96
281552422436864,768
137841606656,24
39652211818504,128
281483566711296,288
39583492342273,128
4398084259840,72
285873025613824,192
77445726272,1024
2251816993817088,48
2252350645338120,128
206158463488,64
562949953421322,72
281475129802760,768
17448304704,144
316667938734656,384
8858374656,384
68870737920,512
618610032640,64
1116691496968,144
2286984186036233,64
549755822089,384
2252349571891200,128
270856,192
4398181023752,256
282033458774016,768
4398048874504,256
281483570839560,288
562951161380928,96
257,4
153092609,1024
4398180762176,512
35321828081664,96
5025111740416,512
558346018816,192
2097345,64
35184372129800,192
8590004225,384
2256200007712768,8
2533275998355968,96
35184523083904,192
35184374222856,512
1073807936,192
2147488768,24
70919573733888,32
550829588496,192
35192962285570,96
558479970312,1024
2629632,24
2251799849340928,96
2568460236488704,24
2533274790396418,72
39582418669568,96
4466766286848,256
8724156432,384
39583492374592,128
2252006106333184,16
4399271247936,256
2252349571596304,96
35184674078720,72
549760008257,384
316667972288512,144
35184374448200,256
4964982194184,192
2260604496674816,16
8873536651264,64
4467839729680,96
33794,144
2149843456,32
2251868667383816,256
2814818486583304,48
317209106710529,384
562958562230272,192
68723675648,384
4466782769216,512
4947802329097,512
1073742857,192
2252349569503360,96
35278861369344,32
552037515272,64
282041914490880,288
35186536349760,32
9663677504,192
2256198933971008,64
2251808403624512,256
1169304846337,192
2251799819980800,16
2252349569765384,128
262155,32
4398046774784,16
879678021697536,8
4398180732930,192
35736409604096,32
2533274790662656,96
5026185478144,256
2533274811367424,72
35184422420481,32
18270392320,192
18387828800,192
8589943304,384
35184374710784,32
2109441,64
2251800887492672,48
281474993786880,384
281474976977472,384
8724250624,64
2251799817945088,36
69793218563,32
2251800889528832,128
17048064,192
4398180762120,512
19141120,512
8589938712,64
138412545,384
70368744210448,24
281476052812288,192
285881629937664,384
151257216,192
1649267442240,64
4400193994824,32
2251877257314305,256
2251800904269824,48
687196864513,384
283124244152832,48
2251800887984128,8
281492158677000,288
268468296,384
17179902528,384
8726544384,512
70867255296,32
316667939028992,192
