68721573960,9.915,9.669
2260596980449280,8.464,6.412
19136520,11.096,9.806
550829588544,10.494,9.545
592,9.626,9.217
295488,10.064,8.828
4398182826048,7.092,6.204
150999552,7.885,3
35184376545280,11.288,10.196
4466782769152,10.743,8.98
1100587466752,11.595,10.67
68719542280,10.796,9.656
8589939264,9.986,8.421
35802847641600,10.882,10.163
35184372352000,9.54,8.324
68853960704,7.433,4.743
281474993782784,8.943,3
282643207815168,8.069,6.802
1210057216,8.233,6.699
2251870680645632,9.047,7.539
1224736776,8.49,6.452
17180131840,11.146,9.425
618475327488,10.379,9.109
8796093087744,11.143,9.685
1649269538816,11.294,10.462
4406636445698,10.866,9.853
68719477824,8.575,8.079
35184372351496,10.315,9.449
17180131336,11.726,10.468
9814671360,9.896,6.516
9663680520,11.124,9.151
4398047035904,10.647,9.308
1207996416,8.12,5.06
549772627968,10.813,8.75
33587264,11.345,9.155
2256206450393088,9.158,6.546
35734127935489,10,9.224
2251799813951489,7.235,5.161
35192962285632,11.358,10.232
2256747616010241,7.19,6.273
4399120318464,10.853,9.235
8858402816,8.375,4.094
35185479385088,11.98,10.124
16777737,8.84,8.29
550831915008,11.407,10.362
8589967488,11.094,9.358
4423816314880,11.971,10.331
36284017934336,8.272,6.727
2286984185778184,6.934,4.591
2286984185774208,7.993,6.687
281543696187401,3.893,3.868
281474993750528,8.865,6.064
549755883520,10.572,9.292
35184506307080,6.878,5.871
281681135140864,6.988,6.988
549755822144,9.867,9.161
5497558142976,10.7,9.43
4399122350088,10.798,10.07
281474976743496,5.731,4.513
274432,11.32,9.529
285873023222280,6.851,5.784
268730368,8.48,5.156
35193113018368,9.194,6.287
16810056,10.322,8.896
8796097216512,11.186,10.271
1099513729024,10.867,9.544
2149842944,12.027,10.705
68721840128,10.771,9.46
70377468329984,8.59,6.383
549755912192,10.914,9.543
146028888576,9.719,9.151
1073750080,10.818,9.545
549760012288,10.914,9.386
285874096963585,7.766,6.471
562949970198592,7.762,6.099
549757915200,10.091,9.232
281483568746496,8.48,3.931
562958543355905,7.919,6.345
137438953544,10,10
35321811304448,10.16,9.817
551097991168,8.731,7.348
618609508353,6.068,5.587
4194320,10.443,9.906
8590200840,10.973,8.841
549772591680,9.717,8.841
137438953600,10.158,9.874
550829817920,11.324,10.548
281474993750024,8.44,6.364
4466765988360,9.589,9.123
4399137030152,10.954,9.84
68736254465,8.925,8.534
1090519042,11.308,9.893
2251816993554440,8.884,7.014
33345,9.421,8.346
8606711873,11.212,9.791
268435528,5.708,5.469
17179869704,10.589,9.484
35193096241664,8.13,5.88
8590229512,11.066,9.206
290271069733376,7.437,5.798
1075875840,11.226,9.528
8606712832,10.225,8.35
4398047039488,11.308,9.526
2533275864399872,9.399,7.547
35185582145536,8.59,7.058
35184374448136,11.029,10.267
138512728064,10.743,10
33619968,11.464,8.949
150995520,7.7,5.706
8724185096,7.464,3.566
1076101128,11.134,10.277
137438954496,8.808,8.479
2286984319991816,7.044,6.067
35802847379968,9.542,8.864
8726249536,7.61,6.334
35734262124544,7.483,4.798
2252358159437824,8.259,3.919
2256206450130945,7.716,5.998
550829556225,9.252,8.895
598134325510208,7.404,6.382
618609770496,8.193,6.992
2537672839004160,8.433,7.079
281485714128896,10.031,7.319
35184372154376,10.66,9.236
281543696191489,5.081,3.977
1099511889984,10.774,10.187
2251799816044608,7.716,6.858
2251799815847936,7.63,4.834
4398046773824,10.235,9.359
2256747616010248,7.78,6.667
281552302899200,8.759,6.457
77309444104,10.669,9.105
2251799830724609,8.635,6.41
4948876067328,10.297,9.422
1108101562880,10.306,9.239
2533274790658049,7.704,6.667
281474993488385,7.384,5.506
281476050452545,8.743,7.31
19136576,11.144,9.832
2251799818141696,8.866,7.517
35184372088842,9.737,9.428
2251816993816576,10.219,7.481
8796093059072,10.948,9.44
70866993152,10.858,9.448
77309673473,9.99,9.456
1208221697,8.5,7.091
2252349569761281,8.127,7.114
2286984336769024,8.347,5.839
282024732532736,7.246,4.733
316659348800064,7.024,5.897
2533275864137792,7.711,6.784
43980465111104,10.998,10.148
35185462608384,10.845,9.173
282093452263424,8.297,7.087
2533276937879552,9.276,7.549
285941742698497,5.496,5.046
285881747374080,8.451,6.432
4406770663488,8.123,6.175
35321811046400,9.96,9.228
567348134150144,8.436,7.005
77443891200,8.594,6.467
35253091569665,9.108,8.627
549757911616,9.624,9.15
2256197860200960,7.171,4.41
136315393,6.617,5.699
549774688320,10.776,9.826
39582418862081,10.737,10.019
16875520,11.325,8.745
16778304,9.564,8.243
2533274790396928,7.34,5.817
281475110993920,8.229,5.064
35184372088961,11.179,10.376
137439248384,10.559,9.824
4466765991944,10.473,9.476
77309673536,10.722,9.927
2251808537837632,7.678,6.26
10737422336,11.539,9.021
2533343509872641,5.074,4.802
16810049,10.806,8.815
558362529792,11.387,9.11
316660422545408,8.251,5.142
550829555784,10.334,9.91
1078198272,11.797,10.66
5016656019456,7.432,6.305
4398046512136,9.132,8.332
35184390967296,11.243,8.803
78383185920,10.97,8.836
1108235780096,8.996,6.962
1100719587328,8.855,7.47
618475814912,11.051,10.201
79456894976,11.292,10.06
136314882,7.786,6.683
134742528,8.964,6.839
282574488338433,7.55,6.785
549756080136,10.838,9.394
285216768,8.49,3
33816577,11.443,10.065
68719477264,9.78,9.503
70368878395400,7.374,6.404
8804682960896,11.096,9.25
1073742856,9.501,8.619
69696,10.458,9.329
4398180728848,7.002,6.2
74766790692864,11.018,9.415
281475245146113,7.311,6.524
35184372089472,10.118,9.271
9663676432,11.259,10.332
8592293952,11.379,10.381
151028224,7.929,3
562949986975744,9.347,6.804
627082002432,11.164,10.071
2281701888,8.829,6.895
2252358293651456,8.881,6.836
68719510528,9.152,7.87
1207959568,7.475,6.742
2149580808,11.006,10.164
558479966216,7.886,6.445
35184372383808,10.67,9.341
4399120252993,11.012,10.167
102400,11.075,9.451
167776256,9.041,3
2533275864170496,8.595,5.113
844426003873792,9.225,8.409
68719481856,9.261,7.912
35184372125704,10.697,9.302
17039362,11.318,10.102
68721836544,10.106,9.454
8589934609,9.422,9.183
558347846144,10.494,9.406
281474977234952,8.461,7.251
8796093022217,9.713,9.403
4399120253952,9.619,8.47
2251800887427144,7.544,6.982
2251799814210048,8.86,7.114
32904,10.244,9.301
2251808537837576,7.837,6.476
2251869606904320,8.18,6.803
4398048673792,11.236,9.694
562949953454081,6.852,4.853
68855791680,5.937,5.581
4406770663425,7.699,6.115
549772624384,9.97,7.703
130,11.162,10.222
2251808403623937,7.29,4.378
68736253968,10.849,10.378
150995016,7.11,5.78
39582418633216,9.948,8.302
281474995585025,7.88,6.059
281474976710848,8.743,7.421
35651648,11.302,10.009
35253091598848,9.567,8.302
68753035264,10.984,8.942
2251808420429824,8.904,3
4415226413056,11.531,9.328
8594132992,11.061,8.909
70918500024320,10.965,9.626
8592064576,10.649,8.96
68736258056,10.632,9.211
2251799948165128,7.685,6.793
8726511616,9.246,6.915
39583492603904,11.492,10.262
1073807872,10.53,8.745
562950089736192,9.238,8.124
39591008534529,10.49,9.518
2256747616010752,7.474,5.865
549755814913,7.918,7.734
35184372093441,9.305,8.326
36283900493824,11.181,9.898
2251816993554496,8.893,7.114
562949953425920,7.56,4.587
2251799830462480,8.432,7.141
1099511631936,10.149,9.357
70368744182272,10.141,8.526
282574488371200,7.686,4.99
35184378380288,11.244,10.355
551903559680,11.818,10.702
549756112896,10.831,9.401
2251799947902978,7.607,6.616
35184640524352,7.023,6.169
16810497,9.458,7.703
68736254528,9.656,8.924
549772853249,10.893,9.91
618475323456,9.808,9.148
35184389128200,11.023,9.859
35192962028032,10.548,8.295
1090519105,11.297,9.994
2251799813718025,4.763,4.049
2251801021644808,7.614,6.726
549755854848,10.78,9.57
68720001536,10.504,9.421
316659349094400,8.246,5.062
627065225728,10.114,9.168
285873159536640,8.267,6.836
5497692356608,8.278,6.698
1089,9.124,8.44
65608,10.248,9.463
18907137,10.685,8.882
35734127903296,9.646,9.081
2251799813685825,7.559,6.317
627065225280,10.418,9.804
2256197860196361,5.745,5.389
549890032129,6.004,5.416
4198401,10.683,9.495
4948876066824,10.851,10.172
1207960576,7.725,6.015
68738351105,9.636,9.232
4947819102720,10.381,9.147
549755846721,10.057,9.279
562951027163648,8.396,6.819
281543696711680,8.743,7.411
281474976748032,7.468,4.54
17181999104,11.412,9.126
8724152392,7.124,5.959
2256197876973576,7.979,6.14
4398180729408,6.967,5.81
2252418288975936,7.524,6.838
282024732790784,8.282,5.161
2251800082124800,8.538,5.178
2256266579677184,6.984,4.296
35184372122176,9.697,8.407
2251799813685832,6.63,6.004
281483566645768,7.489,5.707
4398048903168,11.236,9.555
4535485464577,8.427,8.427
282024734654464,7.733,5.046
