2251808405725184,7.51,3.852
9345983053825,6.242,5.525
2149584960,10.776,9.629
70368777732160,11.175,9.902
136380928,6.831,4.255
562952103002112,8.837,7.604
549755847744,7.867,7.155
9666035776,11.041,9.949
35195109507136,11.032,9.858
78400192512,11.162,9.912
281475110929920,6.285,5.099
268697609,5.027,4.813
69826773000,10.818,10.008
2256747632787520,7.411,5.709
69793219648,8.473,8.055
567348134154240,8.019,4.772
1207959625,5.94,5.46
2251808403628096,6.307,3.962
563018706452480,7.673,6.385
281474993492481,6.066,3
4399120253456,9.652,9.008
281474976719368,6.611,4.242
69793218570,8.707,8.635
9663681088,10.026,8.428
2533274823950400,7.726,6.035
1073750081,10.131,9.158
2252418288979976,6.654,4.291
35270271435264,9.743,8.784
549776785409,10.445,9.656
4535485472768,10.086,9.39
2252349569761345,7.795,6.984
2049,6.624,6.031
1099645845520,7.02,6.38
2252349569564680,6.607,4.277
4398063321153,10.389,8.79
2251877139873800,8.362,7.185
35184506310658,6.639,4.695
558346010626,10.41,9.603
4398050705410,10.405,9.798
2251809477361666,8.247,6.717
844425064349704,7.365,7.365
286491498512448,5.903,5.443
35253091631616,9.497,8.326
1074073600,11.019,9.424
281543847186432,7.078,3.409
567348000194624,7.086,6.23
8860467712,7.621,5.903
69795381248,10.577,9.458
550024314880,6.811,4.653
4398183120896,7.68,4.735
39582552818184,6.402,5.523
2257297372086272,8.351,6.804
633318831816704,7.601,6.332
2251868667379840,6.115,5.82
282041912394240,7.853,5.744
68853956736,7.224,6.396
39582687039488,7.088,4.519
4415245254656,11.354,9.694
549908905985,7.18,5.815
281483700864000,7.164,5.108
1099511632392,9.474,8.449
78383677440,11.256,10.126
1099511627793,8.676,8.589
4399122354240,10.482,9.199
2251808407818240,7.96,4
39719859650560,9.605,9.357
167772736,7.477,5.402
77594624000,7.606,6.126
1207992322,7.238,5.111
68870504512,5.779,3
281543700381697,4.514,4.432
35184506339841,5.578,4.129
4406636446721,8.38,7.646
567357663608832,8.648,6.335
2251800889556993,6.761,4.743
598134459727880,6.776,6.126
70928163667968,11.172,10.062
35184378380352,10.353,9.711
281474979332160,7.699,6.754
4398046512144,8.688,8.136
68719509696,10.199,9.354
68736259072,8.875,7.236
281476052615168,7.763,4.798
4467840024576,10.473,9.06
619549032968,9.561,9.187
39599598469184,10.839,9.688
2252358159437825,5.929,3.892
4406770663433,5.445,4.943
549756108816,10.348,9.162
2256747616305152,7.28,4.548
146028921344,9.308,8.359
74766790689792,9.186,8.159
77309445120,8.726,6.952
2568467752419840,7.396,5.409
1210089984,7.149,4.465
35734129999937,10.141,9.634
4947802849792,10.016,9.201
2322168574640640,7.406,5.089
402919424,8.079,5.136
549890031745,7.86,6.952
285941742698505,3.767,3.733
16875521,10.259,8.752
2256266581770241,4.55,4.309
9663709760,9.869,8.195
1108118339648,10.649,9.755
69793222721,9.425,8.887
5506148106240,10.618,9.072
2256206454325248,8.1,6.423
5016521834504,10.018,9.309
4475358052352,10.133,8.644
4947936542848,7.023,6.173
281476188864512,8.762,7.447
281485714128960,8.652,7.021
281474976780800,7.224,4.406
2533824680431616,7.796,5.032
2286984185774272,7.988,6.554
68721574416,9.116,8.784
4398048875008,10.025,8.483
35184374186064,9.847,9.503
25770065928,11.148,9.926
16778256,9.007,8.158
285873157443592,6.596,4.352
5016521802752,8.389,7.995
2286984189972480,7.629,4.686
550158499840,7.546,4.823
6047448170496,7.729,6.402
282093452296192,7.214,4.616
687194800129,8.217,8.217
2252358161530881,7.106,6.044
1210318856,7.486,6.578
1208287232,8.156,5.01
2256747616047104,6.366,4.278
2533291970297856,8.497,3.709
2533343644123136,6.76,5.762
2251868533457408,6.897,4.231
4467839992320,9.832,9.008
270408,10.036,9.222
285874097226240,7.886,6.056
2256816335486977,5.488,5.106
35184405938176,11.114,8.469
134225922,6.121,4.551
2251937252638792,8.502,8.502
4947802361920,9.91,9.274
8797168861192,10.377,9.655
35253226045952,6.912,5.754
68738416640,10.279,8.72
2251808537838081,6.437,5.213
575525618176,10.586,9.279
2287533958365248,7.267,5.689
35734132129792,10.587,9.248
2251869607165960,8.378,7.623
5497558139008,10.473,9.954
2251799817887744,7.175,4.587
2533344585711616,6.876,6.187
2251886786772992,8.873,6.688
